call_id,date,lob,experience,queue,frustration,state,state_frust
112.0,2021-04,Servicing,Manage My Leads,MML-REC-1,5,WA,6
113.0,2021-04,Servicing,Inside Sales,IS-DIG-5,7,NY,4
114.0,2021-04,Consumer Auto,NA,NA,3,NJ,6
115.0,2021-04,Servicing,Move On,MO-REC-1,6,TX,7
116.0,2021-04,Servicing,Help Me Catch Up,HMC-REC-4,7,TX,7
117.0,2021-04,Servicing,Vehicle Resolution,VR-COL-2,4,TX,7
118.0,2021-04,Dealer,NA,NA,2,MD,6
119.0,2021-04,Refinance,NA,NA,1,TN,3
120.0,2021-04,Servicing,Help Me Catch Up,HMC-COL-3,5,TX,6
121.0,2021-04,Dealer,NA,NA,4,OR,4
122.0,2021-04,United Income,NA,NA,1,FL,6
123.0,2021-04,Dealer,NA,NA,3,FL,7
124.0,2021-04,Dealer,NA,NA,1,NY,7
125.0,2021-04,United Income,NA,NA,3,GA,6
126.0,2021-04,Servicing,Manage My Leads,MML-CRS-3,8,NY,8
127.0,2021-04,Consumer Auto,NA,NA,5,MI,5
128.0,2021-04,Refinance,NA,NA,3,SC,5
129.0,2021-04,Dealer,NA,NA,1,MO,3
130.0,2021-04,Servicing,Close My Account,CMA-REC-3,5,CA,4
131.0,2021-04,Servicing,Manage My Leads,MML-DIG-1,7,MO,6
132.0,2021-04,Dealer,NA,NA,4,NC,4
133.0,2021-04,United Income,NA,NA,4,PA,6
134.0,2021-04,Dealer,NA,NA,2,CA,4
135.0,2021-04,Consumer Auto,NA,NA,3,GA,4
136.0,2021-04,United Income,NA,NA,2,MN,3
137.0,2021-04,Consumer Auto,NA,NA,4,MD,5
138.0,2021-04,Consumer Auto,NA,NA,3,NC,6
139.0,2021-04,Dealer,NA,NA,1,RI,7
140.0,2021-04,United Income,NA,NA,4,KY,4
141.0,2021-04,Dealer,NA,NA,5,MI,4
142.0,2021-04,Refinance,NA,NA,2,TX,5
143.0,2021-04,Consumer Auto,NA,NA,2,CA,4
144.0,2021-04,Servicing,Manage My Leads,MML-CRS-3,6,OK,4
145.0,2021-04,Servicing,Vehicle Resolution,VR-PW-2,7,OK,4
146.0,2021-04,Servicing,Set Up My Loan,SML-PW-1,4,WI,4
147.0,2021-04,Consumer Auto,NA,NA,5,WI,5
148.0,2021-04,Servicing,Help Me Catch Up,HMC-ESC-3,7,IL,7
149.0,2021-04,Servicing,Move On,MO-ESC-1,7,NV,3
150.0,2021-04,Refinance,NA,NA,3,NC,4
151.0,2021-04,Consumer Auto,NA,NA,4,ND,7
152.0,2021-04,Servicing,Close My Account,CMA-REC-3,4,MI,5
153.0,2021-04,Refinance,NA,NA,3,MO,3
154.0,2021-04,Dealer,NA,NA,3,AZ,6
155.0,2021-04,Refinance,NA,NA,2,CA,5
156.0,2021-04,Dealer,NA,NA,2,NY,5
157.0,2021-04,United Income,NA,NA,4,MI,4
158.0,2021-04,Consumer Auto,NA,NA,2,TN,2
159.0,2021-04,Dealer,NA,NA,2,TX,8
160.0,2021-04,Consumer Auto,NA,NA,3,WA,6
161.0,2021-04,Dealer,NA,NA,2,FL,6
162.0,2021-04,Consumer Auto,NA,NA,1,MO,5
163.0,2021-04,Refinance,NA,NA,1,MD,5
164.0,2021-04,Consumer Auto,NA,NA,3,NJ,6
165.0,2021-04,Dealer,NA,NA,2,NY,5
166.0,2021-04,Refinance,NA,NA,2,CA,3
167.0,2021-04,Servicing,Keep Me In My Car,KMIC-ENQ-1,4,FL,7
168.0,2021-04,Dealer,NA,NA,1,CA,3
169.0,2021-04,Servicing,Move On,MO-COL-4,7,OH,2
170.0,2021-04,Refinance,NA,NA,3,NY,5
171.0,2021-04,Dealer,NA,NA,2,OH,2
172.0,2021-04,Servicing,Close My Account,CMA-DIG-4,8,CA,6
173.0,2021-04,Consumer Auto,NA,NA,5,TX,6
174.0,2021-04,Servicing,Keep Me In My Car,KMIC-PW-2,4,OH,4
175.0,2021-04,Refinance,NA,NA,3,MI,5
176.0,2021-04,Consumer Auto,NA,NA,1,NV,2
177.0,2021-04,Refinance,NA,NA,2,NJ,8
178.0,2021-04,Servicing,Help Me Catch Up,HMC-CRS-5,7,GA,6
179.0,2021-04,Dealer,NA,NA,3,NJ,5
180.0,2021-04,Servicing,Help Me Catch Up,HMC-ENQ-1,8,FL,5
181.0,2021-04,Dealer,NA,NA,3,NC,6
182.0,2021-04,Consumer Auto,NA,NA,2,RI,6
183.0,2021-04,Servicing,Manage My Leads,MML-PW-2,8,CA,3
184.0,2021-04,Servicing,Keep Me In My Car,KMIC-ENQ-5,6,OR,5
185.0,2021-04,Servicing,Vehicle Resolution,VR-ENQ-4,6,CA,3
186.0,2021-04,Servicing,Navigate My Account,NMA-CRS-2,9,SC,5
187.0,2021-04,Consumer Auto,NA,NA,2,FL,6
188.0,2021-04,Servicing,Keep Me In My Car,KMIC-REC-5,8,OR,6
189.0,2021-04,Refinance,NA,NA,2,TX,5
190.0,2021-04,Dealer,NA,NA,5,PA,6
191.0,2021-04,Servicing,Vehicle Resolution,VR-COL-4,6,IA,2
192.0,2021-04,United Income,NA,NA,3,ME,7
193.0,2021-04,Refinance,NA,NA,3,TX,7
194.0,2021-04,Servicing,Keep Me In My Car,KMIC-REC-2,5,NY,6
195.0,2021-04,Consumer Auto,NA,NA,2,NY,5
196.0,2021-04,Consumer Auto,NA,NA,5,AR,4
197.0,2021-04,Servicing,Help Me Catch Up,HMC-CRS-2,8,GA,2
198.0,2021-04,Servicing,Help Me Catch Up,HMC-ENQ-5,4,IL,7
199.0,2021-04,Consumer Auto,NA,NA,2,FL,5
200.0,2021-04,Dealer,NA,NA,3,OK,6
201.0,2021-04,Refinance,NA,NA,4,CO,8
202.0,2021-04,Dealer,NA,NA,4,WA,6
203.0,2021-04,Consumer Auto,NA,NA,2,NY,8
204.0,2021-04,Refinance,NA,NA,1,GA,3
205.0,2021-04,Servicing,Vehicle Resolution,VR-ENQ-1,2,GA,4
206.0,2021-04,Consumer Auto,NA,NA,1,TN,2
207.0,2021-04,Servicing,Inside Sales,IS-REC-5,6,OH,4
208.0,2021-04,Servicing,Outside Sales,OS-REC-2,7,TX,6
209.0,2021-04,Servicing,Move On,MO-DIG-4,3,CT,7
210.0,2021-04,Servicing,Manage My Leads,MML-COL-3,6,WA,6
211.0,2021-04,Refinance,NA,NA,2,CA,4
212.0,2021-04,United Income,NA,NA,2,FL,5
213.0,2021-04,Consumer Auto,NA,NA,4,CA,4
214.0,2021-04,United Income,NA,NA,2,IA,3
215.0,2021-04,Dealer,NA,NA,2,MI,7
216.0,2021-04,Servicing,Decision The Deal,DTD-PW-1,1,CT,7
217.0,2021-04,Consumer Auto,NA,NA,2,FL,6
218.0,2021-04,Consumer Auto,NA,NA,2,VA,7
219.0,2021-04,Servicing,Manage My Leads,MML-CRS-2,6,MT,6
220.0,2021-04,Servicing,Navigate My Account,NMA-DIG-3,9,MT,6
221.0,2021-04,Dealer,NA,NA,3,WI,3
222.0,2021-04,Servicing,Vehicle Resolution,VR-COL-4,6,NY,5
223.0,2021-04,Consumer Auto,NA,NA,1,CA,6
224.0,2021-04,Refinance,NA,NA,2,WI,2
225.0,2021-04,Consumer Auto,NA,NA,2,IN,4
226.0,2021-04,Refinance,NA,NA,3,FL,8
227.0,2021-04,Consumer Auto,NA,NA,2,ID,6
228.0,2021-04,Servicing,Vehicle Resolution,VR-ESC-2,4,TX,6
229.0,2021-04,Consumer Auto,NA,NA,4,TX,6
230.0,2021-04,Refinance,NA,NA,3,MD,6
231.0,2021-04,Refinance,NA,NA,2,TX,5
232.0,2021-04,Servicing,Outside Sales,OS-REC-3,4,ID,3
233.0,2021-04,Servicing,Navigate My Account,NMA-PW-3,4,FL,8
234.0,2021-04,Servicing,Close My Account,CMA-PW-4,4,SD,4
235.0,2021-04,Consumer Auto,NA,NA,2,MD,7
236.0,2021-04,Refinance,NA,NA,2,AR,3
237.0,2021-04,Servicing,Move On,MO-ESC-2,4,WA,7
238.0,2021-04,Consumer Auto,NA,NA,2,NC,2
239.0,2021-04,Servicing,Decision The Deal,DTD-ESC-2,6,TX,7
240.0,2021-04,Refinance,NA,NA,2,GA,2
241.0,2021-04,Consumer Auto,NA,NA,2,TX,5
242.0,2021-04,Servicing,Close My Account,CMA-PW-1,6,CA,4
243.0,2021-04,United Income,NA,NA,5,UT,4
244.0,2021-04,United Income,NA,NA,1,TX,7
245.0,2021-04,United Income,NA,NA,2,CA,4
246.0,2021-04,Dealer,NA,NA,2,IN,3
247.0,2021-04,Servicing,Manage My Leads,MML-PW-3,6,FL,7
248.0,2021-04,Servicing,Manage My Leads,MML-ESC-1,6,CA,2
249.0,2021-04,Servicing,Set Up My Loan,SML-CRS-2,5,IA,5
250.0,2021-04,Servicing,Keep Me In My Car,KMIC-PW-5,5,AL,2
251.0,2021-04,Servicing,Move On,MO-ENQ-3,4,NC,4
252.0,2021-04,Dealer,NA,NA,1,KS,4
253.0,2021-04,Servicing,Close My Account,CMA-ENQ-2,7,AZ,6
254.0,2021-04,United Income,NA,NA,2,CA,5
255.0,2021-04,Dealer,NA,NA,4,MI,4
256.0,2021-04,Consumer Auto,NA,NA,5,UT,4
257.0,2021-04,Dealer,NA,NA,3,TX,5
258.0,2021-04,Dealer,NA,NA,2,CA,6
259.0,2021-04,United Income,NA,NA,1,RI,7
260.0,2021-04,Servicing,Move On,MO-ENQ-2,8,CA,5
261.0,2021-04,Servicing,Move On,MO-CRS-2,2,LA,6
262.0,2021-04,Consumer Auto,NA,NA,4,TX,5
263.0,2021-04,Servicing,Keep Me In My Car,KMIC-ESC-5,3,OK,5
264.0,2021-04,Dealer,NA,NA,2,FL,4
265.0,2021-04,Dealer,NA,NA,4,FL,7
266.0,2021-04,Servicing,Close My Account,CMA-REC-3,4,CA,5
267.0,2021-04,Servicing,Inside Sales,IS-PW-4,4,FL,6
268.0,2021-04,Consumer Auto,NA,NA,2,GA,6
269.0,2021-04,Servicing,Close My Account,CMA-COL-3,1,IL,6
270.0,2021-04,Servicing,Inside Sales,IS-REC-2,2,MD,5
271.0,2021-04,Dealer,NA,NA,4,KS,6
272.0,2021-04,Servicing,Help Me Catch Up,HMC-CRS-1,6,CA,4
273.0,2021-04,Servicing,Close My Account,CMA-COL-4,5,FL,6
274.0,2021-04,Consumer Auto,NA,NA,2,OK,4
275.0,2021-04,Dealer,NA,NA,2,NM,5
276.0,2021-04,Servicing,Decision The Deal,DTD-ESC-2,7,GA,5
277.0,2021-04,United Income,NA,NA,1,WA,6
278.0,2021-04,Consumer Auto,NA,NA,3,FL,6
279.0,2021-04,Dealer,NA,NA,4,WV,6
280.0,2021-04,Consumer Auto,NA,NA,1,KY,5
281.0,2021-04,United Income,NA,NA,3,MO,4
282.0,2021-04,Dealer,NA,NA,4,CA,2
283.0,2021-04,Servicing,Move On,MO-REC-4,6,WI,3
284.0,2021-04,United Income,NA,NA,2,AL,4
285.0,2021-04,Consumer Auto,NA,NA,3,WA,5
286.0,2021-04,Consumer Auto,NA,NA,3,TX,8
287.0,2021-04,Dealer,NA,NA,3,OH,4
288.0,2021-04,Servicing,Decision The Deal,DTD-PW-1,5,SC,5
289.0,2021-04,Servicing,Manage My Leads,MML-PW-1,5,OK,4
290.0,2021-04,Servicing,Close My Account,CMA-DIG-4,7,TN,5
291.0,2021-04,Servicing,Outside Sales,OS-COL-1,6,NE,3
292.0,2021-04,Servicing,Move On,MO-DIG-4,4,NY,6
293.0,2021-04,Servicing,Move On,MO-ENQ-3,5,TN,4
294.0,2021-04,Servicing,Close My Account,CMA-COL-3,3,TN,5
295.0,2021-04,United Income,NA,NA,2,OH,3
296.0,2021-04,Consumer Auto,NA,NA,3,NJ,7
297.0,2021-04,Servicing,Move On,MO-DIG-2,7,GA,4
298.0,2021-04,Servicing,Vehicle Resolution,VR-CRS-2,6,WA,7
299.0,2021-04,United Income,NA,NA,2,ID,4
300.0,2021-04,Consumer Auto,NA,NA,3,VA,4
301.0,2021-04,Servicing,Keep Me In My Car,KMIC-REC-2,5,TX,7
302.0,2021-04,Consumer Auto,NA,NA,2,MA,4
303.0,2021-04,Refinance,NA,NA,2,PA,6
304.0,2021-04,United Income,NA,NA,1,MA,5
305.0,2021-04,Servicing,Help Me Catch Up,HMC-ENQ-3,4,NV,2
306.0,2021-04,Servicing,Move On,MO-ENQ-4,4,TX,6
307.0,2021-04,Dealer,NA,NA,4,IL,4
308.0,2021-04,United Income,NA,NA,4,MD,6
309.0,2021-04,Servicing,Fund My Deal,FMD-ENQ-2,6,KY,4
310.0,2021-04,Servicing,Manage My Leads,MML-DIG-2,7,SC,4
311.0,2021-04,Servicing,Inside Sales,IS-ENQ-3,3,FL,5
312.0,2021-04,Dealer,NA,NA,2,FL,6
313.0,2021-04,Dealer,NA,NA,2,NE,2
314.0,2021-04,Dealer,NA,NA,5,NY,8
315.0,2021-04,Servicing,Inside Sales,IS-DIG-2,6,AL,4
316.0,2021-04,Servicing,Set Up My Loan,SML-REC-3,8,OR,6
317.0,2021-04,Servicing,Close My Account,CMA-COL-2,6,OH,3
318.0,2021-04,Refinance,NA,NA,2,VA,2
319.0,2021-04,Dealer,NA,NA,3,NM,4
320.0,2021-04,Servicing,Outside Sales,OS-PW-3,5,IL,7
321.0,2021-04,Servicing,Navigate My Account,NMA-CRS-1,6,GA,4
322.0,2021-04,United Income,NA,NA,2,FL,8
323.0,2021-04,Refinance,NA,NA,3,MD,5
324.0,2021-04,Dealer,NA,NA,2,NJ,5
325.0,2021-04,Servicing,Outside Sales,OS-REC-2,8,MN,2
326.0,2021-04,Servicing,Navigate My Account,NMA-PW-1,7,MI,2
327.0,2021-04,Dealer,NA,NA,2,MD,7
328.0,2021-04,Servicing,Fund My Deal,FMD-COL-4,4,CO,4
329.0,2021-04,Servicing,Outside Sales,OS-REC-2,8,FL,4
330.0,2021-04,Servicing,Close My Account,CMA-PW-1,5,FL,6
331.0,2021-04,Servicing,Help Me Catch Up,HMC-DIG-3,4,GA,4
332.0,2021-04,Consumer Auto,NA,NA,2,ID,4
333.0,2021-04,Dealer,NA,NA,4,WI,3
334.0,2021-04,Servicing,Keep Me In My Car,KMIC-COL-5,4,MN,6
335.0,2021-04,Consumer Auto,NA,NA,1,MD,4
336.0,2021-04,Servicing,Move On,MO-DIG-2,5,CA,3
337.0,2021-04,Servicing,Close My Account,CMA-DIG-3,5,LA,7
338.0,2021-04,Servicing,Vehicle Resolution,VR-CRS-3,6,MA,8
339.0,2021-04,Dealer,NA,NA,2,GA,4
340.0,2021-04,Servicing,Outside Sales,OS-PW-2,4,FL,7
341.0,2021-04,Servicing,Vehicle Resolution,VR-ESC-2,8,NC,4
342.0,2021-04,Servicing,Vehicle Resolution,VR-COL-3,7,NM,7
343.0,2021-04,United Income,NA,NA,2,CA,2
344.0,2021-04,Servicing,Close My Account,CMA-DIG-3,6,CA,4
345.0,2021-04,Dealer,NA,NA,1,MI,5
346.0,2021-04,Dealer,NA,NA,3,GA,4
347.0,2021-04,United Income,NA,NA,2,IL,5
348.0,2021-04,Servicing,Move On,MO-CRS-2,2,FL,8
349.0,2021-04,Servicing,Keep Me In My Car,KMIC-REC-3,5,MS,6
350.0,2021-04,Servicing,Inside Sales,IS-ESC-4,8,MD,7
351.0,2021-04,United Income,NA,NA,3,TX,6
352.0,2021-04,Refinance,NA,NA,2,WA,6
353.0,2021-04,Servicing,Vehicle Resolution,VR-REC-3,7,MI,4
354.0,2021-04,Servicing,Set Up My Loan,SML-COL-3,7,NY,6
355.0,2021-04,Consumer Auto,NA,NA,5,CA,7
356.0,2021-04,Consumer Auto,NA,NA,1,MA,6
357.0,2021-04,Dealer,NA,NA,2,KY,7
358.0,2021-04,Consumer Auto,NA,NA,2,TX,6
359.0,2021-04,Servicing,Outside Sales,OS-REC-2,8,MN,4
360.0,2021-04,Servicing,Outside Sales,OS-PW-3,7,FL,8
361.0,2021-04,Servicing,Decision The Deal,DTD-ENQ-1,7,OH,6
362.0,2021-04,Servicing,Navigate My Account,NMA-REC-2,6,IL,4
363.0,2021-04,Servicing,Decision The Deal,DTD-ESC-2,7,TN,5
364.0,2021-04,United Income,NA,NA,2,KS,4
365.0,2021-04,Consumer Auto,NA,NA,2,TX,5
366.0,2021-04,Servicing,Inside Sales,IS-DIG-3,9,CA,2
367.0,2021-04,Dealer,NA,NA,2,NJ,5
368.0,2021-04,Servicing,Navigate My Account,NMA-COL-2,6,IL,6
369.0,2021-04,Dealer,NA,NA,2,TN,2
370.0,2021-04,Refinance,NA,NA,2,OR,7
371.0,2021-04,Consumer Auto,NA,NA,5,UT,3
372.0,2021-04,Consumer Auto,NA,NA,2,CA,5
373.0,2021-04,Servicing,Outside Sales,OS-REC-2,8,CA,4
374.0,2021-04,Servicing,Outside Sales,OS-REC-1,6,TX,6
375.0,2021-04,Consumer Auto,NA,NA,3,MO,4
376.0,2021-04,United Income,NA,NA,2,TX,6
377.0,2021-04,Consumer Auto,NA,NA,2,CA,4
378.0,2021-04,Dealer,NA,NA,4,AZ,6
379.0,2021-04,Servicing,Navigate My Account,NMA-REC-3,6,MA,6
380.0,2021-04,United Income,NA,NA,4,WA,6
381.0,2021-04,Consumer Auto,NA,NA,2,FL,8
382.0,2021-04,Servicing,Keep Me In My Car,KMIC-REC-2,6,MI,7
383.0,2021-04,Dealer,NA,NA,1,TX,5
384.0,2021-04,Consumer Auto,NA,NA,3,TX,7
385.0,2021-04,Servicing,Decision The Deal,DTD-REC-2,7,TX,4
386.0,2021-04,Servicing,Decision The Deal,DTD-PW-2,9,AL,6
387.0,2021-04,Consumer Auto,NA,NA,2,CA,4
388.0,2021-04,Dealer,NA,NA,4,MA,5
389.0,2021-04,Servicing,Manage My Leads,MML-PW-1,7,OK,7
390.0,2021-04,Servicing,Outside Sales,OS-PW-2,4,CA,4
391.0,2021-04,Servicing,Manage My Leads,MML-ESC-3,6,NY,6
392.0,2021-04,Consumer Auto,NA,NA,2,NC,4
393.0,2021-04,United Income,NA,NA,1,NJ,6
394.0,2021-04,Dealer,NA,NA,2,CA,4
395.0,2021-04,Consumer Auto,NA,NA,4,TX,6
396.0,2021-04,Dealer,NA,NA,4,CA,4
397.0,2021-04,Servicing,Vehicle Resolution,VR-PW-2,4,CA,4
398.0,2021-04,Servicing,Manage My Leads,MML-DIG-2,6,MT,3
399.0,2021-04,Servicing,Outside Sales,OS-ESC-2,5,FL,5
400.0,2021-04,Servicing,Inside Sales,IS-PW-3,8,MN,4
401.0,2021-04,Consumer Auto,NA,NA,3,OH,6
402.0,2021-04,Servicing,Close My Account,CMA-REC-2,4,MS,5
403.0,2021-04,United Income,NA,NA,2,WI,3
404.0,2021-04,Servicing,Help Me Catch Up,HMC-PW-1,6,NJ,6
405.0,2021-04,Servicing,Outside Sales,OS-DIG-1,4,TX,5
406.0,2021-04,United Income,NA,NA,2,CA,3
407.0,2021-04,Servicing,Outside Sales,OS-COL-1,5,OH,6
408.0,2021-04,Refinance,NA,NA,4,NY,7
409.0,2021-04,Servicing,Close My Account,CMA-CRS-1,3,NY,4
410.0,2021-04,Dealer,NA,NA,4,NC,3
411.0,2021-04,Dealer,NA,NA,1,CA,4
412.0,2021-04,Servicing,Outside Sales,OS-CRS-2,2,FL,6
413.0,2021-04,Consumer Auto,NA,NA,3,NM,5
414.0,2021-04,Refinance,NA,NA,2,PA,4
415.0,2021-04,Servicing,Move On,MO-REC-4,6,MA,6
416.0,2021-04,Servicing,Set Up My Loan,SML-REC-2,6,SC,3
417.0,2021-04,Refinance,NA,NA,1,CA,2
418.0,2021-04,Servicing,Outside Sales,OS-PW-2,4,VA,4
419.0,2021-04,Dealer,NA,NA,2,GA,3
420.0,2021-04,Servicing,Help Me Catch Up,HMC-DIG-2,6,IA,5
421.0,2021-04,Dealer,NA,NA,5,CA,4
422.0,2021-04,Servicing,Navigate My Account,NMA-ESC-1,4,GA,5
423.0,2021-04,Servicing,Move On,MO-PW-4,5,KS,5
424.0,2021-04,Consumer Auto,NA,NA,3,TX,8
425.0,2021-04,Dealer,NA,NA,4,CA,4
426.0,2021-04,Dealer,NA,NA,2,TX,5
427.0,2021-04,Servicing,Outside Sales,OS-COL-2,8,OR,7
428.0,2021-04,Consumer Auto,NA,NA,3,FL,6
429.0,2021-04,Servicing,Close My Account,CMA-COL-4,7,CA,2
430.0,2021-04,Dealer,NA,NA,5,KY,4
431.0,2021-04,Servicing,Keep Me In My Car,KMIC-ENQ-5,5,NY,6
432.0,2021-04,Servicing,Vehicle Resolution,VR-ENQ-4,6,FL,6
433.0,2021-04,United Income,NA,NA,2,MN,5
434.0,2021-04,United Income,NA,NA,2,MI,5
435.0,2021-04,Dealer,NA,NA,5,TX,6
436.0,2021-04,Servicing,Manage My Leads,MML-CRS-2,7,CA,5
437.0,2021-04,Consumer Auto,NA,NA,2,OH,5
438.0,2021-04,Refinance,NA,NA,3,NV,2
439.0,2021-04,Servicing,Manage My Leads,MML-DIG-1,3,AR,4
440.0,2021-04,Consumer Auto,NA,NA,3,AZ,7
441.0,2021-04,Dealer,NA,NA,3,WI,2
442.0,2021-04,United Income,NA,NA,4,VT,3
443.0,2021-04,Servicing,Help Me Catch Up,HMC-DIG-5,5,CA,4
444.0,2021-04,Servicing,Decision The Deal,DTD-DIG-2,7,TX,6
445.0,2021-04,Dealer,NA,NA,1,IA,5
446.0,2021-04,Refinance,NA,NA,3,IL,5
447.0,2021-04,Servicing,Manage My Leads,MML-ESC-1,8,TX,5
448.0,2021-04,Servicing,Outside Sales,OS-DIG-1,6,WA,8
449.0,2021-04,Consumer Auto,NA,NA,4,WI,4
450.0,2021-04,United Income,NA,NA,2,MN,6
451.0,2021-04,Consumer Auto,NA,NA,2,TX,4
452.0,2021-04,Dealer,NA,NA,2,MN,7
453.0,2021-04,Consumer Auto,NA,NA,1,OH,4
454.0,2021-04,Servicing,Close My Account,CMA-PW-2,2,WI,4
455.0,2021-04,Servicing,Close My Account,CMA-CRS-1,4,CA,4
456.0,2021-04,United Income,NA,NA,3,CA,4
457.0,2021-04,Refinance,NA,NA,2,FL,6
458.0,2021-04,Servicing,Vehicle Resolution,VR-CRS-4,5,NY,6
459.0,2021-04,Servicing,Inside Sales,IS-PW-3,8,MO,3
460.0,2021-04,Dealer,NA,NA,2,IL,6
461.0,2021-04,Servicing,Inside Sales,IS-ESC-4,8,CA,7
462.0,2021-04,Refinance,NA,NA,3,CA,3
463.0,2021-04,Dealer,NA,NA,1,CA,4
464.0,2021-04,Servicing,Outside Sales,OS-REC-3,6,TX,4
465.0,2021-04,United Income,NA,NA,1,TX,6
466.0,2021-04,Refinance,NA,NA,2,FL,6
467.0,2021-04,Consumer Auto,NA,NA,1,MS,6
468.0,2021-04,Consumer Auto,NA,NA,2,AZ,4
469.0,2021-04,Servicing,Set Up My Loan,SML-REC-4,6,CA,4
470.0,2021-04,Dealer,NA,NA,4,MI,3
471.0,2021-04,Consumer Auto,NA,NA,2,FL,6
472.0,2021-04,Servicing,Inside Sales,IS-PW-2,2,OH,4
473.0,2021-04,Dealer,NA,NA,4,OR,5
474.0,2021-04,Servicing,Move On,MO-ESC-1,6,WA,4
475.0,2021-04,Dealer,NA,NA,2,GA,4
476.0,2021-04,Refinance,NA,NA,2,TX,7
477.0,2021-04,Refinance,NA,NA,2,TX,6
478.0,2021-04,United Income,NA,NA,2,TX,8
479.0,2021-04,Servicing,Outside Sales,OS-COL-2,8,NJ,5
480.0,2021-04,Servicing,Decision The Deal,DTD-PW-2,8,NJ,4
481.0,2021-04,Consumer Auto,NA,NA,2,FL,7
482.0,2021-04,Consumer Auto,NA,NA,4,MN,5
483.0,2021-04,Dealer,NA,NA,2,OK,6
484.0,2021-04,Consumer Auto,NA,NA,1,NJ,4
485.0,2021-04,Refinance,NA,NA,2,WA,6
486.0,2021-04,Refinance,NA,NA,2,MD,5
487.0,2021-04,Refinance,NA,NA,2,GA,4
488.0,2021-04,Dealer,NA,NA,1,CA,4
489.0,2021-04,Servicing,Navigate My Account,NMA-ENQ-1,3,NC,4
490.0,2021-04,Refinance,NA,NA,2,NM,6
491.0,2021-04,United Income,NA,NA,2,TX,6
492.0,2021-04,Servicing,Keep Me In My Car,KMIC-ESC-1,4,OR,7
493.0,2021-04,United Income,NA,NA,3,DC,5
494.0,2021-04,Servicing,Fund My Deal,FMD-ESC-2,6,CA,4
495.0,2021-04,Servicing,Inside Sales,IS-REC-2,2,TN,2
496.0,2021-04,Consumer Auto,NA,NA,4,KY,2
497.0,2021-04,Servicing,Inside Sales,IS-COL-4,5,NY,6
498.0,2021-04,Servicing,Inside Sales,IS-COL-5,8,CO,6
499.0,2021-04,Consumer Auto,NA,NA,3,WI,4
500.0,2021-04,Consumer Auto,NA,NA,2,TX,6
501.0,2021-04,Servicing,Manage My Leads,MML-ESC-3,7,FL,5
502.0,2021-04,United Income,NA,NA,2,KY,4
503.0,2021-04,Consumer Auto,NA,NA,2,TX,5
504.0,2021-04,Servicing,Manage My Leads,MML-PW-1,4,MN,5
505.0,2021-04,Servicing,Inside Sales,IS-ESC-1,2,CT,6
506.0,2021-04,Refinance,NA,NA,5,PA,5
507.0,2021-04,Dealer,NA,NA,3,NC,4
508.0,2021-04,Servicing,Inside Sales,IS-PW-4,4,SC,5
509.0,2021-04,Servicing,Navigate My Account,NMA-ESC-1,3,FL,6
510.0,2021-04,Dealer,NA,NA,1,TN,3
511.0,2021-04,Servicing,Outside Sales,OS-REC-2,9,VA,4
512.0,2021-04,Dealer,NA,NA,2,FL,5
513.0,2021-04,Consumer Auto,NA,NA,3,AK,7
514.0,2021-04,Dealer,NA,NA,5,CA,3
515.0,2021-04,Servicing,Set Up My Loan,SML-COL-1,8,NC,4
516.0,2021-04,Refinance,NA,NA,1,FL,6
517.0,2021-04,United Income,NA,NA,2,NY,4
518.0,2021-04,United Income,NA,NA,2,NJ,6
519.0,2021-04,Servicing,Vehicle Resolution,VR-CRS-3,4,NY,5
520.0,2021-04,Servicing,Help Me Catch Up,HMC-DIG-4,5,WA,5
521.0,2021-04,Dealer,NA,NA,5,CA,3
522.0,2021-04,Servicing,Outside Sales,OS-REC-2,6,NC,7
523.0,2021-04,Consumer Auto,NA,NA,1,NV,2
524.0,2021-04,Servicing,Set Up My Loan,SML-DIG-2,7,NY,6
525.0,2021-04,Servicing,Keep Me In My Car,KMIC-ENQ-5,5,UT,2
526.0,2021-04,Servicing,Vehicle Resolution,VR-ESC-1,3,WA,4
527.0,2021-04,Dealer,NA,NA,2,MA,6
528.0,2021-04,Servicing,Outside Sales,OS-REC-3,4,IL,7
529.0,2021-04,Consumer Auto,NA,NA,2,CA,3
530.0,2021-04,Servicing,Decision The Deal,DTD-CRS-2,6,CA,5
531.0,2021-04,Servicing,Manage My Leads,MML-REC-3,6,AL,4
532.0,2021-04,Dealer,NA,NA,5,NY,4
533.0,2021-04,United Income,NA,NA,2,CA,2
534.0,2021-04,Dealer,NA,NA,3,NC,3
535.0,2021-04,Consumer Auto,NA,NA,3,NJ,5
536.0,2021-04,Consumer Auto,NA,NA,5,NY,5
537.0,2021-04,Servicing,Decision The Deal,DTD-DIG-2,8,WI,6
538.0,2021-04,Servicing,Manage My Leads,MML-PW-1,6,MN,4
539.0,2021-04,Consumer Auto,NA,NA,2,VA,7
540.0,2021-04,Servicing,Move On,MO-ESC-2,5,PA,7
541.0,2021-04,Dealer,NA,NA,2,TN,4
542.0,2021-04,Refinance,NA,NA,2,CA,3
543.0,2021-04,Consumer Auto,NA,NA,1,WI,4
544.0,2021-04,Servicing,Keep Me In My Car,KMIC-ENQ-5,7,FL,6
545.0,2021-04,Dealer,NA,NA,4,FL,7
546.0,2021-04,Servicing,Vehicle Resolution,VR-ESC-4,3,MO,4
547.0,2021-04,Dealer,NA,NA,3,NY,5
